userID,ISBN,bookRating,bookTitle,bookAuthor,yearOfPublication,imageUrlM,totalRatingCount,City,State,Country
11676,0553582763,7,By the Light of the Moon,DEAN KOONTZ,2003,http://images.amazon.com/images/P/0553582763.01.MZZZZZZZ.jpg,7,other,other,other
31826,0553582763,10,By the Light of the Moon,DEAN KOONTZ,2003,http://images.amazon.com/images/P/0553582763.01.MZZZZZZZ.jpg,7,jasper,missouri,usa
135149,0553582763,7,By the Light of the Moon,DEAN KOONTZ,2003,http://images.amazon.com/images/P/0553582763.01.MZZZZZZZ.jpg,7,ft. pierce,florida,usa
98391,0553800949,10,Final Target,Iris Johansen,2001,http://images.amazon.com/images/P/0553800949.01.MZZZZZZZ.jpg,7,morrow,georgia,usa
158295,0553800949,8,Final Target,Iris Johansen,2001,http://images.amazon.com/images/P/0553800949.01.MZZZZZZZ.jpg,7,cleveland,ohio,usa
225087,0553800949,10,Final Target,Iris Johansen,2001,http://images.amazon.com/images/P/0553800949.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
11676,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,other,other,other
31556,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,chula vista,california,usa
35859,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,duluth,minnesota,usa
56447,059035342X,7,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,sturgis,michigan,usa
75591,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,charleston,west virginia,usa
87141,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,huntington beach,california,usa
88733,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,houston,texas,usa
101851,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,keizer,oregon,usa
104636,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,youngstown,ohio,usa
107784,059035342X,5,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,tarentum,pennsylvania,usa
107951,059035342X,7,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,tübingen,baden-württemberg,germany
129074,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,marietta,georgia,usa
153662,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,ft. stewart,georgia,usa
162639,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,kelso,washington,usa
240144,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,muskego,wisconsin,usa
242006,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,santo domingo,distrito nacional,dominican republic
254899,059035342X,9,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,browns mills,new jersey,usa
257204,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,akron,ohio,usa
269566,059035342X,7,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,19,seattle,washington,usa
11676,0618002227,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,other,other,other
39467,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,barcelona,catalunya,spain
60244,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,alvin,texas,usa
81560,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,christchurch,canterbury,new zealand
88733,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,houston,texas,usa
125774,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,tehran,tehran,iran
177432,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,wichita,kansas,usa
234828,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002227.01.MZZZZZZZ.jpg,17,fairbanks,alaska,usa
23768,0670032379,9,The Secret Life of Bees,Sue Monk Kidd,2002,http://images.amazon.com/images/P/0670032379.01.MZZZZZZZ.jpg,19,st. louis,missouri,usa
23872,0670805149,10,Lake Wobegon Days,Garrison Keillor,1985,http://images.amazon.com/images/P/0670805149.01.MZZZZZZZ.jpg,7,tulsa,oklahoma,usa
94347,0670805149,8,Lake Wobegon Days,Garrison Keillor,1985,http://images.amazon.com/images/P/0670805149.01.MZZZZZZZ.jpg,7,oakland,new jersey,usa
110973,0670805149,8,Lake Wobegon Days,Garrison Keillor,1985,http://images.amazon.com/images/P/0670805149.01.MZZZZZZZ.jpg,7,wiley ford,west virginia,usa
128835,0670805149,9,Lake Wobegon Days,Garrison Keillor,1985,http://images.amazon.com/images/P/0670805149.01.MZZZZZZZ.jpg,7,bellingham,washington,usa
230522,0670805149,7,Lake Wobegon Days,Garrison Keillor,1985,http://images.amazon.com/images/P/0670805149.01.MZZZZZZZ.jpg,7,colorado springs,colorado,usa
11676,0670844527,8,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,other,other,other
25981,0670844527,10,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,nj,new jersey,usa
31315,0670844527,6,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,henryville,indiana,usa
140358,0670844527,5,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,san diego,california,usa
185233,0670844527,5,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,winnemucca,nevada,usa
189835,0670844527,5,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,honolulu,hawaii,usa
225087,0670844527,7,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,toronto,ontario,canada
236283,0670844527,10,Dolores Claiborne,Stephen King,1992,http://images.amazon.com/images/P/0670844527.01.MZZZZZZZ.jpg,17,orlando,florida,usa
11676,0670851086,8,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,other,other,other
55490,0670851086,8,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,rapid city,south dakota,usa
140358,0670851086,5,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,san diego,california,usa
185233,0670851086,5,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,winnemucca,nevada,usa
225087,0670851086,7,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,toronto,ontario,canada
236283,0670851086,10,Nightmares &amp; Dreamscapes,Stephen King,1993,http://images.amazon.com/images/P/0670851086.01.MZZZZZZZ.jpg,15,orlando,florida,usa
60244,0670853097,8,The Stone Diaries,Carol Shields,1994,http://images.amazon.com/images/P/0670853097.01.MZZZZZZZ.jpg,9,alvin,texas,usa
16795,0670880728,7,Bridget Jones's Diary,Helen Fielding,1998,http://images.amazon.com/images/P/0670880728.01.MZZZZZZZ.jpg,30,mechanicsville,maryland,usa
11676,0671000853,8,Night Whispers,Judith McNaught,1998,http://images.amazon.com/images/P/0671000853.01.MZZZZZZZ.jpg,7,other,other,other
11676,0671003364,8,Ransom,Julie Garwood,1999,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,8,other,other,other
123883,0671003364,5,Ransom,Julie Garwood,1999,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,8,topeka,kansas,usa
153662,0671003364,10,Ransom,Julie Garwood,1999,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,8,ft. stewart,georgia,usa
242006,0671003364,10,Ransom,Julie Garwood,1999,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,8,santo domingo,distrito nacional,dominican republic
261829,0671003364,8,Ransom,Julie Garwood,1999,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,8,fpo,ap,usa
11676,0671003755,1,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,other,other,other
56447,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,sturgis,michigan,usa
69078,0671003755,7,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,new york,new york,usa
95359,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,charleston,west virginia,usa
104636,0671003755,8,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,youngstown,ohio,usa
112001,0671003755,9,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,barren springs,virginia,usa
174304,0671003755,6,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,st. louis,missouri,usa
225087,0671003755,10,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,toronto,ontario,canada
264321,0671003755,6,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,http://images.amazon.com/images/P/0671003755.01.MZZZZZZZ.jpg,9,toronto,ontario,canada
11676,0671004530,7,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,other,other,other
31826,0671004530,10,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,jasper,missouri,usa
35859,0671004530,7,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,duluth,minnesota,usa
104636,0671004530,9,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
190925,0671004530,8,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,hobe sound,florida,usa
216683,0671004530,8,On the Street Where You Live,Mary Higgins Clark,2002,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,7,san jose,california,usa
11676,0671004573,10,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,other,other,other
31826,0671004573,10,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,jasper,missouri,usa
78973,0671004573,8,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,amadora,lisboa,portugal
104636,0671004573,9,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
217740,0671004573,5,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,madrid,madrid,spain
245827,0671004573,5,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,albuquerque,other,other
270713,0671004573,6,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
11676,0671011375,6,Death du Jour,Kathy Reichs,2000,http://images.amazon.com/images/P/0671011375.01.MZZZZZZZ.jpg,7,other,other,other
37950,0671011375,9,Death du Jour,Kathy Reichs,2000,http://images.amazon.com/images/P/0671011375.01.MZZZZZZZ.jpg,7,calgary,alberta,canada
162639,0671011375,9,Death du Jour,Kathy Reichs,2000,http://images.amazon.com/images/P/0671011375.01.MZZZZZZZ.jpg,7,kelso,washington,usa
265889,0671011375,9,Death du Jour,Kathy Reichs,2000,http://images.amazon.com/images/P/0671011375.01.MZZZZZZZ.jpg,7,kitchener,ontario,canada
11676,067101420X,4,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,other,other,other
25981,067101420X,5,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,nj,new jersey,usa
98391,067101420X,9,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,morrow,georgia,usa
153662,067101420X,9,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,ft. stewart,georgia,usa
156467,067101420X,10,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,waltham,massachusetts,usa
158295,067101420X,5,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,cleveland,ohio,usa
168245,067101420X,8,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,7,delisle,saskatchewan,canada
11676,0671014218,10,The Mulberry Tree,Jude Deveraux,2002,http://images.amazon.com/images/P/0671014218.01.MZZZZZZZ.jpg,9,other,other,other
98391,0671014218,8,The Mulberry Tree,Jude Deveraux,2002,http://images.amazon.com/images/P/0671014218.01.MZZZZZZZ.jpg,9,morrow,georgia,usa
153662,0671014218,9,The Mulberry Tree,Jude Deveraux,2002,http://images.amazon.com/images/P/0671014218.01.MZZZZZZZ.jpg,9,ft. stewart,georgia,usa
11676,0671019074,8,The Color Purple,Alice Walker,1998,http://images.amazon.com/images/P/0671019074.01.MZZZZZZZ.jpg,14,other,other,other
11676,067102423X,8,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,other,other,other
31826,067102423X,10,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,jasper,missouri,usa
51883,067102423X,10,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,jasper,missouri,usa
128835,067102423X,9,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,bellingham,washington,usa
140358,067102423X,5,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,san diego,california,usa
158295,067102423X,8,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,cleveland,ohio,usa
177432,067102423X,9,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,wichita,kansas,usa
274061,067102423X,10,Bag of Bones,Stephen King,1999,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,8,gahanna,ohio,usa
11676,0671027573,8,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,other,other,other
69697,0671027573,10,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,west sacramento,california,usa
114368,0671027573,5,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,mechanicsville,maryland,usa
153662,0671027573,10,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,ft. stewart,georgia,usa
177458,0671027573,7,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,ottawa,ontario,canada
242006,0671027573,10,Mr. Perfect,Linda Howard,2001,http://images.amazon.com/images/P/0671027573.01.MZZZZZZZ.jpg,11,santo domingo,distrito nacional,dominican republic
11676,0671032992,8,Heartbreaker,Julie Garwood,2000,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg,12,other,other,other
123883,0671032992,5,Heartbreaker,Julie Garwood,2000,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg,12,topeka,kansas,usa
168245,0671032992,8,Heartbreaker,Julie Garwood,2000,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg,12,delisle,saskatchewan,canada
242006,0671032992,10,Heartbreaker,Julie Garwood,2000,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg,12,santo domingo,distrito nacional,dominican republic
143175,0671034006,8,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.MZZZZZZZ.jpg,12,blythewood,south carolina,usa
153662,0671034006,10,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.MZZZZZZZ.jpg,12,ft. stewart,georgia,usa
156467,0671034006,10,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.MZZZZZZZ.jpg,12,waltham,massachusetts,usa
190925,0671034006,7,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.MZZZZZZZ.jpg,12,hobe sound,florida,usa
31556,0671034065,5,Mr. Perfect,Linda Howard,2000,http://images.amazon.com/images/P/0671034065.01.MZZZZZZZ.jpg,11,chula vista,california,usa
11676,0671034421,9,Open Season,Linda Howard,2001,http://images.amazon.com/images/P/0671034421.01.MZZZZZZZ.jpg,9,other,other,other
98391,0671034421,9,Open Season,Linda Howard,2001,http://images.amazon.com/images/P/0671034421.01.MZZZZZZZ.jpg,9,morrow,georgia,usa
11676,0671041789,5,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,other,other,other
16795,0671041789,7,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,mechanicsville,maryland,usa
56447,0671041789,10,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,sturgis,michigan,usa
68555,0671041789,9,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,bad axe,michigan,usa
107784,0671041789,10,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,tarentum,pennsylvania,usa
153662,0671041789,10,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,ft. stewart,georgia,usa
236283,0671041789,10,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,orlando,florida,usa
274061,0671041789,10,The Green Mile,Stephen King,1999,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,8,gahanna,ohio,usa
11676,0671042858,10,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,other,other,other
31826,0671042858,7,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,jasper,missouri,usa
38023,0671042858,10,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,hayward,california,usa
95359,0671042858,8,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,charleston,west virginia,usa
107784,0671042858,5,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,tarentum,pennsylvania,usa
216683,0671042858,9,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,san jose,california,usa
254206,0671042858,10,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,tucson,arizona,usa
274061,0671042858,10,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,9,gahanna,ohio,usa
11676,0671461494,7,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1982,http://images.amazon.com/images/P/0671461494.01.MZZZZZZZ.jpg,11,other,other,other
11676,0671510053,9,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,other,other,other
16795,0671510053,5,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,mechanicsville,maryland,usa
56959,0671510053,10,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,monroe twp.,new jersey,usa
75591,0671510053,9,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,charleston,west virginia,usa
110934,0671510053,8,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,kirkland,washington,usa
162639,0671510053,6,SHIPPING NEWS,Annie Proulx,1994,http://images.amazon.com/images/P/0671510053.01.MZZZZZZZ.jpg,9,kelso,washington,usa
16795,0671525743,8,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,7,mechanicsville,maryland,usa
30276,0671525743,9,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,7,wildwood,new jersey,usa
104636,0671525743,9,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
123883,0671525743,5,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,7,topeka,kansas,usa
153662,0671525743,10,Night Whispers,Judith McNaught,1999,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,7,ft. stewart,georgia,usa
11676,0671528203,5,Stillwatch,Mary Higgins Clark,1997,http://images.amazon.com/images/P/0671528203.01.MZZZZZZZ.jpg,7,other,other,other
23872,0671528203,8,Stillwatch,Mary Higgins Clark,1997,http://images.amazon.com/images/P/0671528203.01.MZZZZZZZ.jpg,7,tulsa,oklahoma,usa
78973,0671528203,8,Stillwatch,Mary Higgins Clark,1997,http://images.amazon.com/images/P/0671528203.01.MZZZZZZZ.jpg,7,amadora,lisboa,portugal
11676,0671534718,10,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,other,other,other
13552,0671534718,5,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,cordova,tennessee,usa
16795,0671534718,7,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,mechanicsville,maryland,usa
104636,0671534718,9,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
114368,0671534718,5,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,mechanicsville,maryland,usa
174304,0671534718,7,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,st. louis,missouri,usa
179978,0671534718,6,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.MZZZZZZZ.jpg,7,perry,new york,usa
11676,067164257X,3,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,http://images.amazon.com/images/P/067164257X.01.MZZZZZZZ.jpg,8,other,other,other
13552,067164257X,9,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,http://images.amazon.com/images/P/067164257X.01.MZZZZZZZ.jpg,8,cordova,tennessee,usa
16795,067164257X,9,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,http://images.amazon.com/images/P/067164257X.01.MZZZZZZZ.jpg,8,mechanicsville,maryland,usa
